CLUB_NM,CTPRVN_NM,SIGNGU_NM,ITEM_NM,AFLTION_GROUP_NM,ITEM_CL_NM,SEXDSTN_FLAG_NM,MBER_CO,FOND_DE
하남시줄넘기협회,경기도,경기도 하남시,줄넘기,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,7,20220324
하남시줄넘기협회-하남JRT,경기도,경기도 하남시,줄넘기,체육동호인조직,"13세이하부,16세이하부,19세이하부,20세이상부",혼성,13,20210317
하늘 내린팀,강원도,강원도 인제군,국학기공,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,18,20220822
하늘검도관,서울특별시,서울특별시 동대문구,검도,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,1,20220926
하늘내린 정무합기스쿨,강원도,강원도 인제군,합기도,체육동호인조직,"13세이하부,16세이하부,19세이하부,20세이상부",혼성,9,20191212
하늘내린검도교실,강원도,강원도 인제군,검도,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,4,20221025
하늘소,경상남도,경상남도 창원시 성산구,사격,체육동호인조직,"13세이하부,16세이하부,19세이하부,20세이상부",남성,1,20210730
하늘아래 인라인 클럽,충청북도,충청북도 제천시,롤러,체육동호인조직,"13세이하부,16세이하부,19세이하부,20세이상부",혼성,2,20211029
하늘예점핑클럽,광주광역시,광주광역시 남구,줄넘기,체육동호인조직,"13세이하부,16세이하부,19세이하부,20세이상부",혼성,23,20210511
하늘타리,대구광역시,대구광역시 남구,체조,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,16,20220819
하늬바람클럽,부산광역시,부산광역시 영도구,합기도,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,2,20220510
하늬바람태권도장,인천광역시,인천광역시 중구,태권도,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,6,20220824
하니움동호회,전라남도,전라남도 화순군,그라운드골프,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,7,20220620
하동군보디빌딩협회,경상남도,경상남도 하동군,보디빌딩,체육동호인조직,"13세이하부,16세이하부,19세이하부,20세이상부",혼성,2,20200921
하동군보디빌딩협회,경상남도,경상남도 광양시,보디빌딩,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,3,20220819
하동진교한마음클럽,경상남도,경상남도 하동군,배드민턴,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,1,20230126
하랑,경기도,경기도 연천군,태권도,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,2,20220913
하모니,전라북도,전라북도 부안군,볼링,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,2,20220624
하모니베스트,서울특별시,서울특별시 노원구,농구,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,20,20220509
하모니볼링클럽,제주특별자치도,제주특별자치도 제주시,볼링,체육동호인조직,"13세이하부,16세이하부,19세이하부,20세이상부",혼성,12,20211127
하모니볼링클럽,제주특별자치도,제주특별자치도 제주시,볼링,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,16,20220516
하모니볼링클럽,전라북도,전라북도 정읍시,볼링,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,8,20220624
하모니비젼,서울특별시,서울특별시 관악구,농구,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,11,20220314
하모니비젼,서울특별시,서울특별시 강서구,농구,체육동호인조직,"13세이하부,16세이하부,19세이하부,20세이상부",혼성,14,20200103
하미용탁구클럽,경기도,경기도 안양시,탁구,체육동호인조직,"13세이하부,16세이하부,19세이하부,20세이상부",여성,1,20201020
하사모,경기도,경기도 평택시,하키,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,5,20220323
하슬라배구클럽,강원도,강원도 강릉시,배구,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,11,20220623
하야오비,서울특별시,서울특별시 은평구,요트,체육동호인조직,"13세이하부,16세이하부,19세이하부,20세이상부",혼성,19,20200706
하양유도관,경상북도,경상북도 경산시,유도,체육동호인조직,"13세이하부,16세이하부,19세이하부,실업(일반)",혼성,4,20221229
하울림,충청남도,충청남도 아산시,배구,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,15,20220613
하율사랑,서울특별시,서울특별시 강동구,수영,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,1,20230418
하이리페움,부산광역시,부산광역시 기장군,스쿼시,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,1,20220414
하이볼,경기도,경기도 용인시수지구,배구,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,14,20220708
하이스피드,대구광역시,대구광역시 수성구,빙상,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,2,20230310
하이어태권도팀,경상남도,경상남도 김해시,태권도,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,14,20220905
하이원,강원도,강원도 태백시,볼링,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,1,20230309
하이원스노보드아카데미,강원도,강원도 정선군,스키,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,7,20230215
하이윈드,서울특별시,서울특별시 광진구,요트,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,1,20220426
하이큐,경기도,경기도 광주시,배구,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,13,20230324
하이텐션,부산광역시,부산광역시 금정구,배구,체육동호인조직,"13세이하부,16세이하부,19세이하부,20세이상부",혼성,17,20210619
하이파이브,세종특별자치시,세종특별자치시 전체,탁구,체육동호인조직,"13세이하부,16세이하부,19세이하부,20세이상부",혼성,1,20200506
하이파이브(Hi-Five),대구광역시,대구광역시 북구,농구,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,8,20230221
하이퍼리온,전라북도,전라북도 전주시완산구,배구,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,23,20220620
하정회,경상북도,경상북도 경산시,소프트테니스,체육동호인조직,"13세이하부,16세이하부,19세이하부,20세이상부",혼성,7,20200211
하진검도관,경상북도,경상북도 경산시,검도,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,2,20220303
하피이글,경기도,경기도 안양시,농구,체육동호인조직,"13세이하부,16세이하부,19세이하부,20세이상부",혼성,26,20191219
하하호호,경기도,경기도 용인시,탁구,체육동호인조직,"13세이하부,16세이하부,19세이하부,20세이상부",남성,1,20200712
학,경기도,경기도 오산시,농구,체육동호인조직,"13세이하부,16세이하부,19세이하부,20세이상부",혼성,10,20200220
학강배구클럽,광주광역시,광주광역시 남구,배구,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,5,20220713
학골,인천광역시,인천광역시 미추홀구,배드민턴,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,1,20230411
학사검도관,전라북도,전라북도 남원시,검도,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,12,20220627
학사검도관,전라북도,전라북도 남원시,검도,체육동호인조직,"13세이하부,16세이하부,19세이하부,20세이상부",혼성,1,20190326
학성,울산광역시,울산광역시 중구,배드민턴,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,5,20230222
학익검도관,인천광역시,인천광역시 미추홀구,검도,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,2,20220708
한가람,광주광역시,광주광역시 광산구,볼링,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,3,20220930
한가람,광주광역시,광주광역시 광산구,볼링,체육동호인조직,"13세이하부,16세이하부,19세이하부,20세이상부",혼성,3,20201112
한강,경기도,경기도 양평군,배드민턴,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,20,20230410
한강,서울특별시,서울특별시 마포구,배구,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,1,20220720
한강,서울특별시,서울특별시 강남구,배구,체육동호인조직,"13세이하부,16세이하부,19세이하부,20세이상부",혼성,14,20210622
한강사랑,서울특별시,서울특별시 광진구,요트,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,2,20220419
한강오어보드로잉클럽,서울특별시,서울특별시 은평구,조정,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,5,20220527
한강카약클럽,서울특별시,서울특별시 송파구,카누,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,4,20220311
한겨레검도관,전라북도,전라북도 전주시완산구,검도,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,1,20220705
한결,서울특별시,서울특별시 양천구,빙상,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,4,20220714
한경클럽,제주특별자치도,제주특별자치도 제주시,배드민턴,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,2,20230322
한국교원대학교 농구부,충청북도,충청북도 청주시흥덕구,농구,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,1,20220408
한국교원대학교 초등교육과 배구부,충청북도,충청북도 청주시 흥덕구,배구,체육동호인조직,"13세이하부,16세이하부,19세이하부,20세이상부",남성,3,20210627
한국국제학교 제주캠퍼스(KIS),제주특별자치도,제주특별자치도 서귀포시,펜싱,체육동호인조직,"13세이하부,16세이하부,19세이하부,20세이상부",혼성,5,20200228
한국국제학교제주캠퍼스,제주특별자치도,제주특별자치도 서귀포시,펜싱,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,3,20220617
한국기원_포항1,경상북도,경상북도 포항시북구,바둑,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,5,20220516
