,FCLTY_NM,INDUTY_NM,ROAD_NM_SIGNGU_NM,FCLTY_LA,FCLTY_LO
3853,양지리 마을쉼터,간이운동장,경산시,35.9213833412374,128.806632989662
3854,여수동 체육시설,간이운동장,성남시 중원구,37.4205769251,127.1365220429
3855,여의정 운동기구,간이운동장,의령군,35.4994948841095,128.397203454963
3856,연남동 체육시설,간이운동장,마포구,37.5662505512,126.921686316
3857,연무읍 체육공원,간이운동장,논산시,36.125362,127.094923
3858,연수동 체육시설,간이운동장,청송군,36.428908,129.055303
3859,연화산 체육시설,간이운동장,태백시,37.1725617399,129.0016114766
3860,영금정 정자입구,간이운동장,속초시,38.2117042472103,128.600019643954
3861,영만리 마을공터,간이운동장,익산시,35.967086,126.913837
3862,영신동 마을쉼터,간이운동장,문경시,36.5914615076005,128.209523523488
3863,오량산 체육시설,간이운동장,서구,36.307189920880326,127.37992309629624
3865,오복촌 마을모정,간이운동장,장성군,35.3822287931888,126.783522110272
3866,오봉산 체육시설,간이운동장,강서구,35.191434,128.902862
3868,오지송 체육시설,간이운동장,수영구,35.154282,129.104716
3869,옥계면 테니스장,간이운동장,강릉시,37.612432,129.037782
3870,옥동리 체육시설,간이운동장,영월군,37.12415506688087,128.57003583445905
3871,옥봉산 체육공원,간이운동장,동래구,35.208781,129.108988
3872,온평리 해안도로,간이운동장,서귀포시,33.405391,126.904476
3873,외양포 체육시설,간이운동장,강서구,35.02026581046545,128.83226629614566
3874,외하리 마을회관,간이운동장,안동시,36.5133581881,128.7183051443
3875,용계동 체육시설,간이운동장,동구,35.8718099557,128.6801037204
3877,용궁면 서부공원,간이운동장,예천군,36.60869150487295,128.2725909704719
3878,용남중 테니스장,간이운동장,계룡시,36.299423,127.245152
3879,용반리 마을회관,간이운동장,화순군,34.9279704862589,127.032277240669
3880,용산리 체육시설,간이운동장,함안군,35.308013,128.517627
3881,용수동 체육시설,간이운동장,동구,35.974070662102044,128.67641090657375
3882,용정리 체육시설,간이운동장,천안시 동남구,36.742427,127.125259
3883,우강면 체육공원,간이운동장,당진시,36.817302,126.825675
3884,우암사 체육시설,간이운동장,수영구,35.164912,129.096584
3885,우이천 번창교밑,간이운동장,도봉구,37.642919,127.032439
3886,우항리 마을공터,간이운동장,영천시,36.0097337451735,128.98427908978
3887,운안동 천호주택,간이운동장,안동시,36.57386953371847,128.70917131058087
3888,원단양 체육시설,간이운동장,진안군,35.7793385574817,127.43219707802
3889,원당리 체육시설,간이운동장,영천시,35.9373039332832,129.012157073009
3892,원상동 체육공원,간이운동장,거창군,35.683524,127.899353
3893,원성천 체육시설,간이운동장,천안시 동남구,36.797138,127.152374
3894,원평동 체육시설,간이운동장,평택시,36.988239,127.083999
3895,월곡숲 체육시설,간이운동장,김천시,35.9869802204169,127.941667031756
3896,월문리 테니스장,간이운동장,남양주시,37.58996132555876,127.22621553675964
3897,월문리 풋살구장,간이운동장,남양주시,37.603538,127.227896
3899,위미항 체육공원,간이운동장,서귀포시,33.270768,126.658875
3900,유구리 테니스장,간이운동장,공주시,36.549614,126.956296
3902,유천면 고산회관,간이운동장,예천군,36.64307650279024,128.40073791050742
3903,육향산 체육공원,간이운동장,삼척시,37.436076,129.184745
3905,음양지 체육시설,간이운동장,충주시,37.0320980814786,128.013430229298
3906,읍내동 동네체육,간이운동장,북구,35.9393627805,128.556551434
3908,인의동 체육시설,간이운동장,구미시,36.104972,128.42368
3909,인흥리 마을회관,간이운동장,경산시,35.8067583692843,128.801159757522
3910,일부리 테니스장,간이운동장,거창군,35.698801340123865,128.0217874426923
3911,임곡리 체육시설,간이운동장,상주시,36.4311911574526,127.875420808902
3912,임당동 체육시설,간이운동장,경산시,35.839849490929,128.747921435618
3913,입석동 체육시설,간이운동장,동구,35.8918885565,128.6516814296
3914,입실리 아기봉산,간이운동장,경주시,35.7132023881748,129.30980925476
3915,입장면 테니스장,간이운동장,천안시 서북구,36.90827,127.221873
3916,자포리 체육시설,간이운동장,영천시,35.9291493665193,129.021773776051
3917,장곡동 인라인장,롤러스케이트장,시흥시,37.3814008972604,126.781963599074
3918,장기리 문화공원,간이운동장,거창군,35.712700729625254,127.99896058300833
3919,장내정 체육시설,간이운동장,광양시,34.9446955934,127.74727604
3920,장당동 체육시설,간이운동장,평택시,37.052165,127.063057
3921,장명사 체육시설,간이운동장,태백시,37.0939736772,129.0190205204
3922,장선리 마을공터,간이운동장,익산시,36.089071,126.934001
3923,장암리 새말마을,간이운동장,김천시,36.0464097506348,128.096297300856
3925,장찬리 마을공터,간이운동장,옥천군,36.2483976757,127.593231633
3926,전흥리 체육시설,간이운동장,의성군,36.3844786301036,128.83187034512
3927,점곡면 체육시설,간이운동장,의성군,36.4357912031,128.775546756
3928,정감이 수변공원,간이운동장,강릉시,37.7214883122,128.945578867
3929,정자동 체육시설,간이운동장,북구,35.618592,129.449314
3930,정자리 체육시설,간이운동장,의성군,36.3939654353861,128.805632281841
3931,조영동 마을회관,간이운동장,경산시,35.8380099241823,128.758567854121
3932,주람산 체육공원,간이운동장,연천군,37.989375,126.875417
3933,주수천 체육공원,간이운동장,강릉시,37.608177,129.035322
3934,주아리 테니스장,간이운동장,구미시,36.295305,128.278721
3935,죽동리 마을회관,간이운동장,경주시,35.7460200700172,129.313140990895
3936,죽전리 마을쉼터,간이운동장,안동시,36.6391772490658,128.590789971582
3937,중군진 주민쉼터,간이운동장,해운대구,35.2131043454,129.1175808936
3938,중신리 체육시설,간이운동장,청주시 청원구,36.69830077677105,127.43370385164272
3939,중왕리 테니스장,간이운동장,김천시,36.1809117065895,128.113065848446
3940,중흥동 마을쉼터,간이운동장,합천군,35.564431,128.156412
3942,지묘동 체육시설,간이운동장,동구,35.9440033296,128.6453319359
3944,진인동 체육시설,간이운동장,동구,35.95557532543044,128.7142214979005
3945,진천천 체육시설,간이운동장,달성군,35.8132339011,128.5059629859
3946,창평리 마을공터,간이운동장,봉화군,36.91109195877443,128.79890959920257
3947,창평리 마을회관,간이운동장,봉화군,36.9151422015,128.8055934031
3948,척과천 수변공원,간이운동장,중구,35.5661417007956,129.269295877806
3949,척과천 체육시설,간이운동장,중구,35.555049,129.270059
3950,천남리 체육시설,간이운동장,강릉시,37.602278,129.034176
3951,천을산 체육시설,간이운동장,수성구,35.8511828184853,128.695001655052
3952,천촌리 마을쉼터,간이운동장,경주시,35.85962481159674,129.0349429450353
3953,청령리 마을회관,간이운동장,경주시,35.9178143412992,129.231409303678
3954,청수동 풋살구장,간이운동장,천안시 동남구,36.788645,127.148918
3955,청평역 생태공원,간이운동장,가평군,37.8314413101,127.509570182
3956,체육관 체육공원,간이운동장,구리시,37.595563,127.136275
3957,추부면 체육센터,체육관,금산군,36.19328839120025,127.4744046631096
3958,충혼탑 체육시설,간이운동장,평택시,37.062764,127.05956
3959,태전동 동네체육,간이운동장,북구,35.9178035621,128.544018169
3960,토계리 양평쉼터,간이운동장,안동시,36.7348323091467,128.855144785376
3961,토일리 마을회관,간이운동장,봉화군,36.8115109216731,128.770673205779
3962,토일리 상토쉼터,간이운동장,봉화군,36.82128975281272,128.7824019504576
3963,퇴계원 테니스장,간이운동장,남양주시,37.64676092662293,127.15091309657278
3964,팔달동 동네체육,간이운동장,북구,35.8964817354,128.541831881
3965,팔조리 마을공터,간이운동장,경주시,35.7838554662185,129.468801318518
3966,포두면 상대마을,간이운동장,고흥군,34.569503,127.341431
3967,하기동 경로당옆,간이운동장,유성구,36.3859677958,127.3364063466
3969,하복리 체육공원,간이운동장,양양군,38.140159,128.583354
3971,하천리 체육공원,간이운동장,가평군,37.8314413101,127.509570182
3972,학산리 마을공원,간이운동장,봉화군,36.952431827782455,128.85834608905571
3973,학운정 체육시설,간이운동장,사상구,35.140965,128.996497
3974,함덕리 운동시설,간이운동장,제주시,33.545189,126.660983
3975,함월산 체육시설,간이운동장,중구,35.5763393719,129.313554814
3976,항사리 쌈지공원,간이운동장,가평군,37.793061868608056,127.36571322296491
3977,해오름 테니스장,간이운동장,양양군,38.107902,128.639719
3979,현남면 풋살구장,간이운동장,양양군,37.972756,128.759542
3981,현북면 풋살구장,간이운동장,양양군,38.027635,128.715665
3982,현흥리 마을공터,간이운동장,경산시,35.8725802130497,128.782130429889
3983,협심동 체육시설,간이운동장,태백시,37.1031857305,129.0102623521
3984,호계동 체육시설,간이운동장,북구,35.631277,129.36841
3985,호암지 체육시설,간이운동장,충주시,36.9640430478,127.9194175974
3987,화룡동 마을쉼터,간이운동장,영천시,35.96595765037721,128.919960158689
3988,화산면 복지회관,간이운동장,영천시,36.019515,128.851955
3989,화순읍 테니스장,간이운동장,화순군,35.061338,126.977987
3990,화천리 마을회관,간이운동장,봉화군,36.9062089043,128.6675070165
3991,화촌면 체육공원,간이운동장,홍천군,37.746997,127.961032
3992,활성리 마을회관,간이운동장,경주시,35.7541942064851,129.327105295499
3993,황강리 전원마을,간이운동장,영천시,36.02887568989706,128.9942783689394
3994,황방산 체육시설,간이운동장,중구,35.584534992,129.336173551
3995,황지동 시민공원,간이운동장,태백시,37.1685784619,128.9914241348
3998,효자면 국제학교,간이운동장,예천군,36.77230950078484,128.386509481975
3999,가란리 체육시설,간이운동장,신안군,34.8741684755,126.365623465
4000,가운동 테니스장,테니스장,남양주시,37.59700223030024,127.1610672113719
4002,남강리 체육시설,간이운동장,신안군,34.7307182511,126.131444461
4003,내남면 노인회관,간이운동장,경주시,35.750028014896046,129.2014914838219
4005,동방동 한옥마을,간이운동장,경주시,35.808042964355,129.259502657184
4006,박지리 체육시설,간이운동장,신안군,34.705206618,126.134156125
4007,복호리 체육시설,간이운동장,신안군,34.7007622101,126.167975672
4008,사치리 체육시설,간이운동장,신안군,34.7513535934,126.056446475
4010,소곡리 체육시설,간이운동장,신안군,34.7268553053,126.12319614
4012,장감리 체육시설,간이운동장,신안군,34.8250333177,126.342092482
4013,철산동 사성공원,간이운동장,광명시,37.491416717,126.8686094518
4014,야외용 헬스기구 (숙마),간이운동장,강진군,34.460551,126.835857
4015,야외용 헬스기구 (신마),간이운동장,강진군,34.451332,126.831359
4016,야외용 헬스기구 (방파제),간이운동장,강진군,34.448203,126.818274
4017,야외용 헬스기구 (복지회관 뒤),간이운동장,강진군,34.45062,126.818966
4019,귀평리 마을회관 앞,간이운동장,옥천군,36.3652690667,127.721612542
4023,동래구 클린센터 앞,간이운동장,동래구,35.199491,129.11421
4024,만명리 마을회관 앞,간이운동장,옥천군,36.3143106834,127.745617364
4025,모량리 복지회관 앞,간이운동장,경주시,36.49787652957536,127.2654340155254
